YYYY,DOY,HR,MN,1,2,3,4,5,6,7
2012,60,17,1,-4.83,4.49,0.88,446.7,2.68,50,-3
2012,60,17,2,-4.73,4.44,0.82,445.4,2.47,44,-4
2012,60,17,3,-4.64,4.39,0.66,445.4,2.47,53,-4
2012,60,17,4,-4.57,4.47,0.53,446.6,2.6,53,-4
2012,60,17,5,-4.51,4.54,0.31,446.6,2.58,45,-4
2012,60,17,6,-4.52,4.53,0.12,446.8,2.55,42,-4
2012,60,17,7,-4.44,4.64,0,447.4,2.54,44,-4
2012,60,17,8,-4.63,4.54,0.16,447.6,2.52,52,-4
2012,60,17,9,-4.61,4.59,0.31,447.6,2.55,48,-4
2012,60,17,10,-4.7,4.59,0.36,447.5,2.52,51,-4
2012,60,17,11,-4.57,4.73,0.29,447.3,2.29,55,-4
2012,60,17,12,-4.71,4.75,0.59,447.7,2.45,56,-4
2012,60,17,13,-4.88,5.39,0.15,450.3,2.4,57,-4
2012,60,17,14,-5.15,5.8,1.22,449.9,2.35,63,-4
2012,60,17,15,-5.23,5.75,1.74,451.7,2.53,58,-4
2012,60,17,16,-5.2,5.74,1.86,451.2,2.53,60,-5
2012,60,17,17,-5.16,5.66,1.71,449.4,2.53,64,-5
2012,60,17,18,-4.99,5.78,1.92,451,2.65,62,-5
2012,60,17,19,-5.1,5.73,1.61,451.2,2.67,67,-5
2012,60,17,20,-5.1,5.86,1.56,451.2,2.53,69,-5
2012,60,17,21,-5.05,5.82,1.85,451.2,2.52,66,-5
2012,60,17,22,-5.03,5.82,1.65,450.2,2.42,72,-5
2012,60,17,23,-5.01,5.78,1.47,451.7,2.51,84,-5
2012,60,17,24,-4.91,5.83,1.43,452.4,2.55,79,-5
2012,60,17,25,-4.91,5.52,1.86,453.6,2.7,79,-5
2012,60,17,26,-4.82,5.54,2.4,453.6,2.7,88,-4
2012,60,17,27,-5.01,5.58,2.05,453.1,2.38,86,-5
2012,60,17,28,-5.08,5.41,2.01,453.1,2.38,86,-5
2012,60,17,29,-4.78,5.18,2.06,451.6,2.94,80,-5
2012,60,17,30,-4.69,5.34,1.87,451.9,2.9,81,-5
2012,60,17,31,-4.77,5.17,2,452.1,2.85,91,-5
2012,60,17,32,-4.53,4.9,1.93,450.4,2.85,85,-5
2012,60,17,33,-4.47,4.83,2.03,449.6,3,80,-5
2012,60,17,34,-4.5,4.67,2.27,449.3,3.05,85,-5
2012,60,17,35,-4.74,4.55,2.25,447.5,3.09,159,-5
2012,60,17,36,-4.79,4.63,2.17,447.5,3.09,210,-4
2012,60,17,37,-4.75,4.44,2.13,445.2,3.12,165,-4
2012,60,17,38,-5.06,4.45,2.01,446,3.1,118,-4
2012,60,17,39,-5.06,4.34,1.76,446.3,3.12,110,-4
2012,60,17,40,-4.93,4.21,2.04,446.3,3.14,111,-3
2012,60,17,41,-5.19,4.12,2.02,443.7,3.04,119,-3
2012,60,17,42,-5.04,4.38,1.97,443.6,3.04,118,-3
2012,60,17,43,-5,4.44,2,441.5,2.89,113,-3
2012,60,17,44,-4.67,4.64,2.31,441.9,2.92,113,-3
2012,60,17,45,-4.42,4.92,2.62,444,3.07,114,-3
2012,60,17,46,-4.36,4.88,2.73,444.6,3.06,131,-3
2012,60,17,47,-4.27,4.8,3.09,445.7,3.22,150,-3
2012,60,17,48,-4.36,5,2.69,446.7,3.1,175,-3
2012,60,17,49,-4.14,5.44,2.07,446.7,3.1,219,-3
2012,60,17,50,-4.14,5.47,2.1,447.8,3.22,197,-3
2012,60,17,51,-4.24,5.28,1.96,447.8,3.22,184,-3
2012,60,17,52,-4.31,5.58,1.07,447.1,3.15,196,-3
2012,60,17,53,-3.95,5.89,0.45,446.2,3.2,186,-3
2012,60,17,54,-4.11,5.65,1.12,446.5,3.17,216,-3
2012,60,17,55,-4.49,5.26,1.73,447.4,3.07,218,-3
2012,60,17,56,-4.69,4.84,2.21,447.7,3.03,244,-2
2012,60,17,57,-4.61,4.78,2.3,447.9,3.07,209,-2
2012,60,17,58,-4.56,4.38,3.08,448.6,3.16,164,-3
2012,60,17,59,-4.39,4.2,3.32,452,3.2,152,-3
2012,60,18,0,-4.17,4.17,3.32,452.3,3.2,151,-3
2012,60,18,1,-3.99,4.29,3.06,452.4,3.19,148,-3
2012,60,18,2,-4.01,4.49,2.77,450.8,3.3,142,-3
2012,60,18,3,-4.1,4.52,2.86,450.8,3.3,131,-2
2012,60,18,4,-4.07,4.61,2.68,451.8,3.11,129,-3
2012,60,18,5,-4.01,4.68,2.54,451.8,3.11,133,-3
2012,60,18,6,-3.93,4.75,2.52,451.2,3.32,132,-2
2012,60,18,7,-4.01,4.76,2.34,451.1,3.32,127,-2
2012,60,18,8,-4.03,4.8,2.31,450.5,3.3,125,-3
2012,60,18,9,-4.1,4.78,2.37,450.5,3.3,121,-2
2012,60,18,10,-4.14,4.75,2.27,450,3.26,118,-3
2012,60,18,11,-4.19,4.69,2.07,449.9,3.27,111,-2
2012,60,18,12,-4.27,4.65,2.19,448.8,3.37,107,-2
2012,60,18,13,-4.36,4.58,1.98,449,3.37,102,-3
2012,60,18,14,-4.38,4.77,1.77,449.6,3.38,99,-3
2012,60,18,15,-4.19,4.58,2,448.5,3.55,99,-3
2012,60,18,16,-4.06,4.77,1.86,449.2,3.6,94,-3
2012,60,18,17,-4.2,4.78,1.64,451.3,3.67,96,-2
2012,60,18,18,-4.3,4.88,1.64,449.5,3.44,88,-2
2012,60,18,19,-4.24,4.91,1.73,450.3,3.44,82,-2
2012,60,18,20,-4.1,4.76,1.72,451.6,3.43,81,-2
2012,60,18,21,-3.95,4.44,1.76,448.6,3.78,77,-2
2012,60,18,22,-3.95,4.49,1.82,448.6,3.76,78,-2
2012,60,18,23,-3.96,4.45,1.94,448.5,3.73,81,-2
2012,60,18,24,-3.95,4.54,1.84,448.7,3.74,79,-2
2012,60,18,25,-3.99,4.34,1.97,448.6,3.77,75,-2
2012,60,18,26,-4.16,4.5,2.24,448.5,3.84,74,-2
2012,60,18,27,-4.17,4.71,2.32,451.7,3.45,72,-2
2012,60,18,28,-4.1,4.73,2.42,451.8,3.44,67,-2
2012,60,18,29,-4.05,4.77,2.38,451.6,3.46,61,-2
2012,60,18,30,-4.08,4.7,2.34,451.6,3.46,65,-2
2012,60,18,31,-4.19,4.77,2.32,448.7,3.47,60,-2
2012,60,18,32,-4.38,4.64,2.41,448.7,3.47,61,-2
2012,60,18,33,-4.52,4.7,2.21,449.3,3.39,59,-2
2012,60,18,34,-4.56,4.62,2.21,449.1,3.34,58,-2
2012,60,18,35,-4.3,4.61,2.53,448.6,3.21,54,-3
2012,60,18,36,-4.33,4.5,2.88,448.4,3.27,51,-3
2012,60,18,37,-4.33,4.48,2.72,448.1,3.34,49,-3
2012,60,18,38,-4.2,4.43,2.74,448.3,3.46,50,-3
2012,60,18,39,-4.12,4.69,2.49,448.5,3.55,50,-3
2012,60,18,40,-4.12,4.73,2.39,451,3.51,48,-3
2012,60,18,41,-4.33,4.5,2.47,451,3.51,48,-3
2012,60,18,42,-4.26,4.47,2.49,447.6,3.47,47,-3
2012,60,18,43,-4.17,4.42,2.36,447.6,3.47,54,-4
2012,60,18,44,-4.04,4.43,2.25,447.5,3.47,55,-3
2012,60,18,45,-4.1,4.42,2.3,446.5,3.59,49,-3
2012,60,18,46,-4.17,4.37,2.52,446.5,3.59,52,-3
2012,60,18,47,-4.18,4.35,2.65,446.6,3.58,48,-3
2012,60,18,48,-3.8,4.28,3.33,449.4,3.49,43,-3
2012,60,18,49,-4.22,4.36,2.83,450.3,3.46,51,-3
2012,60,18,50,-4,4.17,3.17,445.8,3.49,56,-3
2012,60,18,51,-3.5,4.33,3.5,445.8,3.49,56,-3
2012,60,18,52,-3.46,4.22,3.74,448.8,3.53,52,-3
2012,60,18,53,-3.64,4.31,3.69,448,3.44,44,-3
2012,60,18,54,-3.69,4.41,3.74,447.3,3.36,40,-4
2012,60,18,55,-3.75,4.51,3.53,447.8,3.28,44,-4
2012,60,18,56,-3.69,4.53,3.48,447.9,3.27,36,-4
2012,60,18,57,-3.64,4.49,3.58,447.9,3.27,28,-4
2012,60,18,58,-3.72,4.44,3.62,448.7,3.23,29,-4
2012,60,18,59,-3.72,4.42,3.68,448.7,3.23,35,-4
2012,60,19,0,-3.62,4.6,3.46,448.7,3.23,43,-5
2012,60,19,1,-3.74,4.5,3.5,448.7,3.26,35,-5
2012,60,19,2,-3.76,4.43,3.56,448.7,3.26,42,-5
2012,60,19,3,-3.83,4.38,3.61,99999.9,99.99,31,-5
2012,60,19,4,-3.84,4.33,3.63,447.7,3.28,36,-5
2012,60,19,5,-3.97,4.33,3.64,447.6,3.29,46,-5
2012,60,19,6,-3.8,4.45,3.85,447.9,3.2,55,-5
2012,60,19,7,-3.87,4.55,3.77,448.8,3.06,57,-5
2012,60,19,8,-3.73,4.42,3.95,448.8,3.12,34,-5
2012,60,19,9,-3.66,4.38,4.03,448.5,3.17,26,-5
2012,60,19,10,-3.32,4.4,4.13,450,3.21,23,-5
2012,60,19,11,-3.81,4.61,3.19,450.1,3.44,31,-5
2012,60,19,12,-4.29,4.73,2.11,447.2,3.48,29,-5
2012,60,19,13,-4.36,4.77,1.94,445.7,3.46,39,-5
2012,60,19,14,-4.28,4.89,1.6,446,3.81,73,-6
2012,60,19,15,-3.92,5.07,1.83,446,3.81,89,-5
2012,60,19,16,-4.03,4.76,2.82,446.8,3.3,74,-5
2012,60,19,17,-4.13,4.81,2.59,445.1,3.53,48,-5
2012,60,19,18,-4.08,4.94,2.33,444.4,3.61,45,-5
2012,60,19,19,-4.17,4.71,2.62,444.6,3.56,45,-5
2012,60,19,20,-4.33,4.93,1.92,445,3.7,31,-5
2012,60,19,21,-4.19,4.81,2.46,446.3,3.52,35,-4
2012,60,19,22,-4.39,4.97,1.85,446.8,3.36,60,-4
2012,60,19,23,-4.5,4.97,2.19,442.7,3.7,70,-5
2012,60,19,24,-4.49,5.02,2.29,442.9,3.66,56,-5
2012,60,19,25,-4.58,5.11,1.98,443.4,3.57,38,-5
2012,60,19,26,-4.63,5.06,2.1,443.4,3.56,32,-5
2012,60,19,27,-4.67,5.08,2.01,443.5,3.45,37,-5
2012,60,19,28,-4.74,5.03,1.8,443.6,3.46,41,-5
2012,60,19,29,-4.77,5.04,1.73,444.4,3.5,35,-5
2012,60,19,30,-4.75,4.96,1.8,444.4,3.5,60,-5
2012,60,19,31,-4.67,5.21,1.32,444.4,3.68,73,-5
2012,60,19,32,-4.62,5.26,1.34,444.6,3.66,55,-5
2012,60,19,33,-4.6,5.25,1.44,445.1,3.62,39,-5
2012,60,19,34,-4.88,4.79,1.95,444.5,3.61,38,-5
2012,60,19,35,-5.09,4.48,2.31,442.7,3.58,30,-6
2012,60,19,36,-5.01,4.55,2.33,443.1,3.62,31,-5
2012,60,19,37,-5.01,4.52,2.51,443.4,3.64,32,-6
2012,60,19,38,-4.92,4.52,2.58,443.9,3.59,29,-6
2012,60,19,39,-4.58,4.52,2.99,443.9,3.59,23,-6
2012,60,19,40,-4.72,4.47,2.88,444.9,3.73,23,-6
2012,60,19,41,-4.82,4.42,2.7,444.9,3.73,24,-6
2012,60,19,42,-4.92,4.35,2.66,441.9,3.62,28,-6
2012,60,19,43,-4.93,4.32,2.52,441.9,3.62,32,-6
2012,60,19,44,-5.47,3.95,2.04,441.9,3.62,38,-6
2012,60,19,45,-5.4,4.05,2.19,439.9,3.5,47,-6
2012,60,19,46,-5.25,4.03,2.49,439.9,3.5,57,-6
2012,60,19,47,-5.1,4.05,2.72,439.9,3.5,61,-6
2012,60,19,48,-5.16,3.94,2.75,439.4,3.48,59,-6
2012,60,19,49,-5.2,3.89,2.73,439.4,3.48,55,-6
2012,60,19,50,-5.27,3.7,2.81,438,3.51,55,-6
2012,60,19,51,-5.09,3.94,2.86,438,3.51,53,-6
2012,60,19,52,-4.92,3.98,2.98,439.3,3.55,51,-6
2012,60,19,53,-4.76,4.08,3.05,439.7,3.57,46,-5
2012,60,19,54,-4.74,4,3.12,439.7,3.57,39,-6
2012,60,19,55,-4.8,3.87,3.25,438.8,3.54,34,-5
2012,60,19,56,-4.83,3.65,3.63,438.8,3.54,30,-6
2012,60,19,57,-4.78,3.5,3.96,99999.9,99.99,26,-6
2012,60,19,58,-4.87,3.53,3.77,440.3,3.37,26,-6
2012,60,19,59,-5,3.58,3.66,441,3.35,24,-6
2012,60,20,0,-5,3.42,3.82,441.5,3.34,21,-6
2012,60,20,1,-4.86,3.98,3.43,439.2,3.24,20,-6
2012,60,20,2,-4.73,3.87,3.75,439.2,3.24,19,-7
2012,60,20,3,-4.78,3.96,3.6,439.2,3.2,18,-7
2012,60,20,4,-4.71,3.86,3.78,438.9,3.24,20,-7
2012,60,20,5,-4.66,3.61,4.13,438.8,3.25,21,-6
2012,60,20,6,-4.42,3.24,4.75,439.3,3.22,22,-6
2012,60,20,7,-4.73,3.93,3.89,438.9,3.27,22,-6
2012,60,20,8,-4.75,3.96,3.86,438,3.35,21,-7
2012,60,20,9,-4.85,3.77,4.06,437.6,3.39,21,-7
2012,60,20,10,-4.77,3.4,4.49,436.5,3.25,21,-7
2012,60,20,11,-4.65,3.61,4.46,437.1,3.24,21,-7
2012,60,20,12,-4.85,3.38,4.53,437.9,3.23,18,-7
2012,60,20,13,-4.81,3.27,4.75,436.2,3.19,18,-7
2012,60,20,14,-4.81,3.2,4.91,436.9,2.94,19,-7
2012,60,20,15,-4.78,3.12,4.97,437,2.91,23,-7
2012,60,20,16,-4.72,3.05,5.07,436.9,2.99,28,-6
2012,60,20,17,-4.59,2.91,5.23,436.9,2.99,32,-6
2012,60,20,18,-4.66,2.95,5.12,437,3.13,29,-6
2012,60,20,19,-4.49,2.73,5.31,437.1,3.13,26,-6
2012,60,20,20,-4.36,2.44,5.48,438.2,3.08,27,-6
2012,60,20,21,-4.31,2.46,5.47,438.2,3.08,26,-7
2012,60,20,22,-4.37,2.31,5.47,437.5,3.19,26,-7
2012,60,20,23,-4.37,2.11,5.53,438.2,3.21,22,-7
2012,60,20,24,-4.17,2.24,5.6,438.6,3.22,19,-7
2012,60,20,25,-4.14,2.61,5.61,440.5,3.51,22,-7
2012,60,20,26,-4.29,2.82,5.45,438.9,3.29,35,-7
2012,60,20,27,-4.26,2.88,5.4,436.8,3.01,41,-6
2012,60,20,28,-4.37,2.96,5.27,437.8,3.11,38,-6
2012,60,20,29,-4.41,2.72,5.36,437.8,3.11,35,-5
2012,60,20,30,-4.43,2.56,5.42,439,3.28,34,-6
2012,60,20,31,-4.44,2.45,5.48,439,3.28,29,-5
2012,60,20,32,-4.35,2.43,5.57,439.6,3.24,28,-5
2012,60,20,33,-4.32,2.33,5.57,439.6,3.24,27,-5
2012,60,20,34,-4.11,1.97,5.82,441.1,3.45,25,-5
2012,60,20,35,-3.69,1.76,6.22,441.1,3.45,24,-5
2012,60,20,36,-3.88,1.7,6.08,444.4,3.21,30,-5
2012,60,20,37,-4.6,3.04,4.93,444.4,3.22,29,-5
2012,60,20,38,-4.63,3.03,4.97,440.4,3.34,26,-5
2012,60,20,39,-4.65,2.81,5.2,440.4,3.34,26,-4
2012,60,20,40,-4.51,2.66,5.37,442,3.21,27,-4
2012,60,20,41,-4.5,2.63,5.39,442,3.21,26,-4
2012,60,20,42,-4.64,2.63,5.24,441.3,3.24,32,-4
2012,60,20,43,-4.15,1.87,6.28,441.4,3.19,33,-4
2012,60,20,44,-4.17,1.71,7.16,444.1,2.15,33,-5
2012,60,20,45,-4.17,1.46,7.23,443.6,2.17,34,-6
2012,60,20,46,-4.15,1.42,7.23,442.1,2.19,47,-7
2012,60,20,47,-4.33,1.36,6.86,442.1,2.5,43,-8
2012,60,20,48,-4.15,1.22,6.98,442.8,2.56,36,-9
2012,60,20,49,-4.03,1.57,6.93,443.6,2.64,26,-9
2012,60,20,50,-3.86,1.69,6.95,444.6,2.66,45,-9
2012,60,20,51,9999.99,9999.99,9999.99,443.7,2.44,53,-9
2012,60,20,52,-3.59,3.71,5.85,99999.9,99.99,43,-8
2012,60,20,53,-4.08,3.76,5.39,449.8,2.82,32,-7
2012,60,20,54,-4,3.68,5.4,452.2,2.87,26,-6
2012,60,20,55,-3.93,4.87,4.26,99999.9,99.99,27,-6
2012,60,20,56,-3.9,4.24,4.91,99999.9,99.99,32,-6
2012,60,20,57,-3.98,4.12,4.99,99999.9,99.99,31,-6
2012,60,20,58,-4.02,4.29,4.79,99999.9,99.99,26,-6
2012,60,20,59,-3.85,2.86,5.94,99999.9,99.99,25,-6
2012,60,21,0,-4.12,2.67,5.85,99999.9,99.99,26,-6
2012,60,21,1,-4.9,2,5.67,99999.9,99.99,26,-6
2012,60,21,2,-3.22,3.34,5.96,99999.9,99.99,25,-6
2012,60,21,3,-2.47,4.09,5.96,458.9,3.02,24,-5
2012,60,21,4,-2.14,3.88,6.21,458.9,3.02,24,-5
2012,60,21,5,-2.86,2.67,6.7,99999.9,99.99,25,-5
2012,60,21,6,-3.28,2.77,6.26,455.9,3.18,26,-5
2012,60,21,7,-3.65,2.49,6.18,455.9,3.18,25,-5
2012,60,21,8,-3,3.35,6.07,449,3.31,24,-5
2012,60,21,9,-3.73,2.61,6.04,450.9,2.79,24,-5
2012,60,21,10,-3.75,2.49,6.27,451.3,2.99,23,-4
2012,60,21,11,-3.97,1.89,6.47,449.2,2.77,22,-5
2012,60,21,12,-4.41,1.58,6.27,445.9,2.63,21,-5
2012,60,21,13,-4.19,2.59,6.04,446.2,2.62,24,-5
2012,60,21,14,-4.09,2.99,5.54,450.6,2.55,25,-5
2012,60,21,15,-4.52,3.44,5.51,452.2,2.26,27,-5
2012,60,21,16,-4.49,2.92,5.91,450,1.91,27,-5
2012,60,21,17,-3.75,3.5,6.09,450.3,1.75,25,-5
2012,60,21,18,-4.33,2.48,6.21,451.1,1.47,20,-5
2012,60,21,19,-4.89,1.31,6.79,443.6,1.27,17,-5
2012,60,21,20,-4.41,3.06,6.28,449.7,1.67,14,-5
2012,60,21,21,-3.96,4.58,5.52,449.7,1.67,25,-4
2012,60,21,22,-5.07,0.54,6.78,99999.9,99.99,32,-4
2012,60,21,23,-5.06,0.65,6.83,441.3,1.15,29,-4
2012,60,21,24,-5.08,0.67,6.75,441.3,1.15,30,-3
2012,60,21,25,-5.15,0.9,6.55,441.3,1.15,29,-3
2012,60,21,26,-5.19,1.15,6.48,99999.9,99.99,27,-4
2012,60,21,27,-5.27,1.26,6.33,437.1,1.29,29,-5
2012,60,21,28,-5.21,1.19,6.47,437.1,1.29,30,-6
2012,60,21,29,-5.1,2.07,6.25,437.1,1.29,31,-7
2012,60,21,30,-5.11,1.56,6.41,99999.9,99.99,44,-8
2012,60,21,31,-4.76,3.38,6.07,438.5,1.32,50,-9
2012,60,21,32,9999.99,9999.99,9999.99,438.5,1.32,47,-9
2012,60,21,33,-4.84,3.16,6.19,99999.9,99.99,42,-9
2012,60,21,34,-4.92,3.11,6.14,99999.9,99.99,33,-9
2012,60,21,35,-4.98,2.66,6.19,99999.9,99.99,38,-9
2012,60,21,36,-4.89,1.96,6.43,99999.9,99.99,43,-9
2012,60,21,37,-4.93,1.35,6.52,442.3,1.2,36,-9
2012,60,21,38,-4.85,0.77,6.63,442.3,1.2,33,-10
2012,60,21,39,-5.04,0.98,6.45,439.6,1.33,21,-10
2012,60,21,40,-5.11,1.33,6.35,438.7,1.38,12,-11
2012,60,21,41,-5.03,1.35,6.37,438.7,1.38,15,-11
2012,60,21,42,-5.05,1.52,6.3,437.2,1.36,28,-11
2012,60,21,43,-5.08,1.54,6.27,437.2,1.36,32,-11
2012,60,21,44,-5.07,1.41,6.34,438.2,1.28,26,-11
2012,60,21,45,-5.34,2.19,5.89,438.3,1.27,25,-11
2012,60,21,46,-5.13,2.24,6.07,440.4,1.34,24,-11
2012,60,21,47,-5.13,1.96,6.2,441.4,1.38,26,-10
2012,60,21,48,-5.24,2.1,6.09,438.2,1.32,28,-11
2012,60,21,49,-5.12,2.14,6.15,438.2,1.32,30,-10
2012,60,21,50,-5.17,2.01,6.11,437.9,1.34,27,-11
2012,60,21,51,-5.3,2.47,5.85,437.3,1.33,24,-11
2012,60,21,52,-5.2,3.2,5.56,437,1.3,22,-11
2012,60,21,53,-5.35,2.52,5.79,440.1,1.22,23,-11
2012,60,21,54,-5.26,2.73,5.8,437.4,1.28,29,-11
2012,60,21,55,-5.2,3.06,5.68,437.3,1.28,32,-11
2012,60,21,56,-5.11,2.97,5.85,438.7,1.34,32,-10
2012,60,21,57,-5.2,2.96,5.89,439.8,1.32,31,-10
2012,60,21,58,-5.23,3.19,5.74,441.9,1.3,31,-9
2012,60,21,59,-5.13,3.11,5.61,443.2,1.34,33,-9
2012,60,22,0,-4.93,1.85,6.26,442.7,1.41,32,-9
2012,60,22,1,-5.08,2.17,5.99,441.4,1.49,32,-9
2012,60,22,2,-4.82,2.94,5.86,440.9,1.51,28,-10
2012,60,22,3,-4.87,3.09,5.76,440.9,1.51,29,-10
2012,60,22,4,-5.18,2.28,5.81,443.9,1.39,31,-10
2012,60,22,5,-4.85,3.1,5.75,446.8,1.62,34,-10
2012,60,22,6,-5.11,2.88,5.7,448.3,1.8,33,-10
2012,60,22,7,-4.77,3.41,5.7,444,1.64,30,-10
2012,60,22,8,-4.51,4.47,4.96,443.3,1.4,29,-9
2012,60,22,9,-4.88,3.43,5.31,439.6,1.53,29,-9
2012,60,22,10,-4.22,4.23,5.22,440.8,1.63,31,-10
2012,60,22,11,-4.34,4.36,4.91,443.1,1.68,32,-9
2012,60,22,12,-3.75,5.27,4.77,441.7,1.66,28,-9
2012,60,22,13,-4.09,5.09,4.57,445.6,1.6,27,-9
2012,60,22,14,-3.87,4.9,4.85,446.3,1.61,28,-9
2012,60,22,15,-3.49,5.06,5.03,450,1.65,32,-9
2012,60,22,16,-3.59,4.89,5.12,449.1,1.67,34,-9
2012,60,22,17,-3.85,4.45,5.38,449,1.63,32,-9
2012,60,22,18,-4.01,4.43,5.31,448.9,1.59,29,-9
2012,60,22,19,-3.9,4.27,5.48,448.1,1.63,30,-9
2012,60,22,20,-3.9,4.3,5.47,448.1,1.63,31,-8
2012,60,22,21,-3.95,4.24,5.41,448.1,1.63,31,-8
2012,60,22,22,-4.52,4.5,4.54,99999.9,99.99,28,-7
2012,60,22,23,-4.12,4.43,5.33,445.1,1.75,31,-7
2012,60,22,24,-3.99,4.69,5.15,447.3,1.74,31,-7
2012,60,22,25,-3.61,4.93,5.04,450.9,1.81,28,-6
2012,60,22,26,-4.2,4.32,5.23,451.8,2.01,22,-6
2012,60,22,27,-3.96,4.56,5.16,451.7,2.02,20,-6
2012,60,22,28,-3.41,5.23,4.9,99999.9,99.99,26,-6
2012,60,22,29,-4.38,3.57,5.66,454,1.69,32,-5
2012,60,22,30,-4.55,3.31,5.82,443.4,1.64,30,-5
2012,60,22,31,-4.02,3.88,5.81,439.2,1.62,29,-5
2012,60,22,32,-4.22,3.85,5.71,99999.9,99.99,27,-5
2012,60,22,33,-4.2,3.67,5.87,99999.9,99.99,27,-5
2012,60,22,34,-3.77,3.58,6.26,99999.9,99.99,26,-5
2012,60,22,35,-3.47,3.28,6.58,99999.9,99.99,24,-5
2012,60,22,36,-3.4,3.31,6.61,451.6,1.7,24,-5
2012,60,22,37,-3.79,3.19,6.48,451.6,1.7,26,-5
2012,60,22,38,-3.79,3.19,6.48,99999.9,99.99,28,-5
2012,60,22,39,-4.63,3.26,5.87,99999.9,99.99,32,-5
2012,60,22,40,-4.97,3.25,5.74,99999.9,99.99,36,-6
2012,60,22,41,9999.99,9999.99,9999.99,99999.9,99.99,31,-5
2012,60,22,42,-5.05,3.41,5.56,99999.9,99.99,26,-5
2012,60,22,43,-5.12,2.97,5.82,99999.9,99.99,25,-5
2012,60,22,44,-5.12,2.97,5.82,99999.9,99.99,27,-5
2012,60,22,45,-5.05,3.09,5.83,438.5,1.55,28,-5
2012,60,22,46,-4.83,3.17,6,438.5,1.55,25,-5
2012,60,22,47,-4.83,3.17,6,99999.9,99.99,22,-5
2012,60,22,48,-5.09,3.43,5.62,99999.9,99.99,22,-5
2012,60,22,49,9999.99,9999.99,9999.99,99999.9,99.99,26,-5
2012,60,22,50,-6.14,3.35,4.55,99999.9,99.99,29,-6
2012,60,22,51,-6.2,3.25,4.55,99999.9,99.99,31,-6
2012,60,22,52,-3.64,1.94,7.6,99999.9,99.99,29,-6
2012,60,22,53,-4.48,2.86,6.31,99999.9,99.99,26,-6
2012,60,22,54,-2.99,2.14,7.85,459.4,1.87,27,-6
2012,60,22,55,-3.86,2.46,7.03,459.4,1.87,26,-6
2012,60,22,56,-3.97,2.26,7.1,445.6,1.7,25,-6
2012,60,22,57,-3.62,3.86,6.57,443.1,1.69,26,-5
2012,60,22,58,-3.83,2.12,7.4,454.3,1.96,27,-5
2012,60,22,59,-3.19,2.58,7.5,455.3,1.86,29,-4
2012,60,23,0,-3.1,1.91,7.64,456.5,1.92,31,-4
2012,60,23,1,-3.07,1.85,7.58,461.7,2.09,28,-4
2012,60,23,2,-3.2,1.69,7.61,463.9,2.07,24,-4
2012,60,23,3,-2.85,1.12,7.98,457.2,1.71,25,-4
2012,60,23,4,-3.37,1.49,7.55,443.5,1.44,26,-4
2012,60,23,5,-2.61,1.43,8.04,448.7,1.59,27,-4
2012,60,23,6,-2.49,1.91,8.03,462.7,2.05,27,-4
2012,60,23,7,-2.66,2.12,7.89,460.4,1.96,22,-5
2012,60,23,8,-2.32,1.72,8.08,465.2,1.99,25,-5
2012,60,23,9,-2.55,2.18,7.68,476.3,1.97,33,-4
2012,60,23,10,-2.46,1.59,7.91,465.5,1.99,38,-4
2012,60,23,11,-3.68,4.15,6.34,438.3,1.81,36,-4
2012,60,23,12,-3.96,3.22,6.65,438.7,1.82,28,-4
2012,60,23,13,-2.65,0.95,7.49,457,2.31,23,-4
2012,60,23,14,-2.76,0.43,7.11,466.8,2.12,26,-4
2012,60,23,15,-1.54,0.42,8.17,456.5,1.9,32,-4
2012,60,23,16,-2.47,2.7,7.77,461.6,1.8,30,-4
2012,60,23,17,-2.53,1.76,8.05,459.1,1.88,27,-4
2012,60,23,18,-2.19,1.62,8.12,459.8,1.89,25,-4
2012,60,23,19,-2.4,1.42,8.11,461.4,1.99,26,-4
2012,60,23,20,-2.28,1.13,8.19,458.8,1.73,25,-4
2012,60,23,21,-3.79,0.27,7.6,462.9,1.92,24,-4
2012,60,23,22,-2.6,0.87,7.88,458,2.01,23,-4
2012,60,23,23,-1.9,3.56,7.37,459,2.02,24,-4
2012,60,23,24,-1.8,3.75,7.28,465.4,2.01,25,-4
2012,60,23,25,-2.11,3.25,7.46,465.9,2.01,25,-4
2012,60,23,26,-2.02,3.52,7.39,99999.9,99.99,25,-5
2012,60,23,27,-2.06,3.23,7.54,463.8,1.91,26,-5
2012,60,23,28,-2,3.63,7.38,463.4,1.95,28,-5
2012,60,23,29,-1.95,3.87,7.19,463,1.99,29,-5
2012,60,23,30,-2.04,4.28,6.88,99999.9,99.99,27,-4
2012,60,23,31,-2.25,3.99,6.96,99999.9,99.99,25,-4
2012,60,23,32,-2.87,4.1,6.61,457.7,1.99,25,-4
2012,60,23,33,-1.56,3.93,7.05,457.7,1.99,26,-4
2012,60,23,34,-1.6,3.96,6.88,470.5,2.11,29,-4
2012,60,23,35,-1.31,3.94,7.23,470.5,2.11,28,-4
2012,60,23,36,-1.25,4.1,7.2,99999.9,99.99,26,-4
2012,60,23,37,-1.54,4.1,7.12,468.9,2.05,25,-4
2012,60,23,38,-1.61,4,7.12,468,2.09,27,-4
2012,60,23,39,-1.53,4.14,7.02,467.2,2.12,29,-4
2012,60,23,40,-1.37,4.44,6.9,99999.9,99.99,28,-3
